Год,Месяц,Подразделение,Выручка,Чистая прибыль,Операционные расходы,Активы,Обязательства,Коэффициент текущей ликвидности,Доля рынка,Количество сотрудников,Рентабельность продаж,Оборачиваемость активов,Рентабельность активов,Долговая нагрузка
2026,Ноябрь,Подразделение_89,2250226.29,679049.72,1401414.13,439815.0,259262.41,2.17,13.04,513,30.18,5.12,154.39,58.95
2026,Ноябрь,Подразделение_90,1775433.38,441084.63,1224077.59,535811.45,241159.75,2.66,16.51,428,24.84,3.31,82.32,45.01
2026,Ноябрь,Подразделение_91,1996460.7,390970.87,1507747.11,565866.48,228791.54,2.36,19.14,542,19.58,3.53,69.09,40.43
2026,Ноябрь,Подразделение_92,2285613.71,729801.82,1373361.43,337937.22,174969.63,3.52,11.55,240,31.93,6.76,215.96,51.78
2026,Ноябрь,Подразделение_93,1540976.11,407995.91,1030981.22,475228.75,234892.76,2.37,20.16,568,26.48,3.24,85.85,49.43
2026,Ноябрь,Подразделение_94,1897738.92,505805.69,1265481.81,327513.51,155892.34,2.11,20.63,443,26.65,5.79,154.44,47.6
2026,Ноябрь,Подразделение_95,6132291.569130086,1192929.7726899553,1817094.77,400334.41,182966.61,2.86,15.27,412,20.28,6.08,123.3,45.7
2026,Ноябрь,Подразделение_96,1877292.09,569468.1,1165456.96,306306.75,166317.09,2.03,20.21,259,30.33,6.13,185.91,54.3
2026,Ноябрь,Подразделение_97,1777910.33,415310.53,1258772.17,376988.95,176441.06,4.18,21.01,557,23.36,4.72,110.17,46.8
2026,Ноябрь,Подразделение_98,2093710.32,396128.37,1598549.86,390760.6,210938.01,2.0,20.61,242,18.92,5.36,101.37,53.98
2026,Ноябрь,Подразделение_99,1665941.72,474092.5,1073326.09,368116.03,157097.34,2.5,13.64,322,28.46,4.53,128.79,42.68
2026,Ноябрь,Подразделение_100,1470696.01,381710.51,993557.87,400463.07,225594.79,2.45,13.76,505,25.95,3.67,95.32,56.33
2026,Ноябрь,Подразделение_101,2552972.78,706979.75,1669248.1,597180.23,335947.24,2.61,14.14,378,27.69,4.28,118.39,56.26
2026,Ноябрь,Подразделение_102,1823354.35,298618.09,1450081.74,439580.04,221219.38,2.22,21.19,479,16.38,4.15,67.93,50.33
2026,Ноябрь,Подразделение_103,1447921.78,333303.3,1031292.66,629031.89,266955.72,2.75,12.66,412,23.02,2.3,52.99,42.44
2026,Ноябрь,Подразделение_104,5032194.7873141235,1543712.0527308385,1199004.99,665214.4,388514.92,2.94,20.29,409,31.98,3.0,96.02,58.4
2026,Ноябрь,Подразделение_105,1512330.85,296748.68,1141395.0,595832.5,248388.65,3.85,19.37,545,19.62,2.54,49.8,41.69
2026,Ноябрь,Подразделение_106,2328221.1,743387.05,1398987.29,632819.0,319352.07,1.98,16.01,457,31.93,3.68,117.47,50.46
2026,Ноябрь,Подразделение_107,1526486.86,245695.97,1219366.91,398916.94,227914.83,1.91,21.58,393,16.1,3.83,61.59,57.13
2026,Ноябрь,Подразделение_108,1589875.0,324164.32,1184669.61,379521.64,183361.42,2.82,15.32,524,20.39,4.19,85.41,48.31
2026,Ноябрь,Подразделение_109,2345547.88,493098.27,1729175.05,654939.09,274506.53,4.67,18.93,488,21.02,3.58,75.29,41.91
2026,Ноябрь,Подразделение_110,1497915.4,264989.19,1166678.92,567910.41,275397.38,2.91,18.96,431,17.69,2.64,46.66,48.49
2026,Ноябрь,Подразделение_111,2181082.71,415882.46,1661229.63,285606.7,137818.97,2.66,21.38,534,19.07,7.64,145.61,48.25
2026,Ноябрь,Подразделение_112,2378971.66,609360.98,1617270.43,492212.16,255059.27,2.06,21.31,541,25.61,4.83,123.8,51.82
2026,Ноябрь,Подразделение_113,1953817.79,505666.91,1321734.14,481588.28,216413.05,2.98,10.9,535,25.88,4.06,105.0,44.94
2026,Ноябрь,Подразделение_114,2349114.71,494176.54,1731394.03,404089.46,178037.59,3.25,10.89,575,21.04,5.81,122.29,44.06
2026,Ноябрь,Подразделение_115,2554600.78,672676.97,1713754.57,608143.18,267101.98,2.48,18.2,506,26.33,4.2,110.61,43.92
2026,Ноябрь,Подразделение_116,1744318.23,486380.43,1136342.69,487667.01,270494.39,2.26,19.6,403,27.88,3.58,99.74,55.47
2026,Ноябрь,Подразделение_117,1957489.46,410797.52,1443992.56,438167.12,257852.6,2.68,20.29,496,20.99,4.47,93.75,58.85
2026,Ноябрь,Подразделение_118,2528986.84,542342.33,1851058.93,628408.59,357678.95,1.69,16.87,287,21.45,4.02,86.3,56.92
2026,Ноябрь,Подразделение_119,1763780.61,332790.34,1347792.69,620045.29,273890.7,3.42,14.61,568,18.87,2.84,53.67,44.17
2026,Ноябрь,Подразделение_120,2650970.43,741366.48,1724262.33,480111.86,197784.31,4.3,19.83,549,27.97,5.52,154.42,41.2
2026,Ноябрь,Подразделение_121,2215600.0,476008.94,1620588.83,489884.68,201164.14,2.24,15.31,259,21.48,4.52,97.17,41.06
2026,Ноябрь,Подразделение_122,2299068.88,483490.48,1694705.78,688590.93,374207.64,2.14,13.8,512,21.03,3.34,70.21,54.34
2026,Ноябрь,Подразделение_123,1878367.15,543337.35,1199195.46,376375.15,157929.7,4.49,21.54,380,28.93,4.99,144.36,41.96
2026,Ноябрь,Подразделение_124,1393546.02,348238.47,958247.93,413955.55,218528.02,1.67,14.22,541,24.99,3.37,84.12,52.79
2026,Ноябрь,Подразделение_125,2258938.11,520129.41,1608776.36,486803.89,229656.42,3.54,21.51,250,23.03,4.64,106.85,47.18
2026,Декабрь,Подразделение_1,2851967.12,668911.74,2015827.45,406173.65,225284.31,1.98,13.38,432,23.45,7.02,164.69,55.47
2026,Декабрь,Подразделение_2,2387338.17,641728.31,1585177.78,492472.91,207838.98,2.79,12.4,431,26.88,4.85,130.31,42.2
2026,Декабрь,Подразделение_3,2886140.3,811840.09,1871340.19,638145.28,281325.41,3.09,19.72,513,28.13,4.52,127.22,44.08
2026,Декабрь,Подразделение_4,2887877.81,476483.26,2292273.74,620267.3,325674.55,2.29,17.94,575,16.5,4.66,76.82,52.51
2026,Декабрь,Подразделение_5,3011304.61,517002.38,2365051.63,523160.61,261218.74,2.95,15.0,445,17.17,5.76,98.82,49.93
2026,Декабрь,Подразделение_6,3276459.11,926655.98,2118139.12,363640.4,153251.3,4.12,11.44,444,28.28,9.01,254.83,42.14
2026,Декабрь,Подразделение_7,2503423.41,449762.43,1941220.37,669371.86,334252.72,2.03,21.54,321,17.97,3.74,67.19,49.94
2026,Декабрь,Подразделение_8,3169939.6,923585.69,2015457.48,364589.08,169332.2,3.0,19.17,428,29.14,8.69,253.32,46.44
2026,Декабрь,Подразделение_9,3548791.46,1064508.58,2218155.73,569969.42,251024.94,3.58,19.73,308,30.0,6.23,186.77,44.04
2026,Декабрь,Подразделение_10,2515841.1,427564.77,1981385.14,330727.03,164510.23,3.28,16.63,350,16.99,7.61,129.28,49.74
2026,Декабрь,Подразделение_11,3378883.03,699616.59,2504362.29,436149.59,206770.13,2.96,20.35,307,20.71,7.75,160.41,47.41
2026,Декабрь,Подразделение_12,2676954.44,617846.76,1904645.99,469913.13,218073.33,2.38,18.69,242,23.08,5.7,131.48,46.41
2026,Декабрь,Подразделение_13,5603378.53999142,1016186.427289766,1698566.84,550610.35,296835.01,1.9,18.1,366,18.9,4.04,76.36,53.91
2026,Декабрь,Подразделение_14,1852497.04,416403.12,1331993.14,493668.05,261175.66,2.24,16.67,306,22.48,3.75,84.35,52.91
2026,Декабрь,Подразделение_15,3401029.77,745381.8,2469302.53,295277.22,173918.59,1.77,14.16,251,21.92,11.52,252.43,58.9
2026,Декабрь,Подразделение_16,3524390.7,586370.93,2791427.04,434959.9,207231.74,2.22,14.7,330,16.64,8.1,134.81,47.64
2026,Декабрь,Подразделение_17,5436205.0251303455,969849.1161736444,1656176.81,317370.73,157158.63,2.71,14.84,354,18.6,6.8,126.44,49.52
2026,Декабрь,Подразделение_18,1964522.84,467628.28,1379987.5,563043.9,232675.04,3.72,12.3,444,23.8,3.49,83.05,41.32
2026,Декабрь,Подразделение_19,2545694.76,419100.98,2021818.54,690458.23,355735.84,2.88,16.78,257,16.46,3.69,60.7,51.52
2026,Декабрь,Подразделение_20,2000273.6,570047.9,1287713.72,285288.17,158888.47,2.32,15.48,255,28.5,7.01,199.81,55.69
2026,Декабрь,Подразделение_21,3097932.79,845686.29,2040824.92,545565.29,286954.49,2.44,16.2,288,27.3,5.68,155.01,52.6
2026,Декабрь,Подразделение_22,3152772.96,917956.96,2005326.76,497390.94,226242.04,2.32,20.05,520,29.12,6.34,184.55,45.49
2026,Декабрь,Подразделение_23,2750927.38,457228.96,2179391.18,657072.05,325695.76,2.0,12.63,385,16.62,4.19,69.59,49.57
2026,Декабрь,Подразделение_24,3402003.19,988809.39,2165991.45,410713.67,173428.05,2.49,15.63,505,29.07,8.28,240.75,42.23
2026,Декабрь,Подразделение_25,3326237.5,1025081.41,2044885.73,579601.79,262038.9,3.06,20.34,332,30.82,5.74,176.86,45.21
2026,Декабрь,Подразделение_26,3637208.55,602586.2,2883975.8,440135.57,220543.1,2.39,14.98,254,16.57,8.26,136.91,50.11
2026,Декабрь,Подразделение_27,2890949.14,465755.12,2308755.24,289878.46,146696.51,2.99,21.11,501,16.11,9.97,160.67,50.61
2026,Декабрь,Подразделение_28,3564064.43,826431.04,2531025.63,316560.72,128282.23,3.56,20.92,354,23.19,11.26,261.07,40.52
2026,Декабрь,Подразделение_29,5652063.416507049,897493.5126072251,1779280.57,351533.09,162923.59,2.22,13.44,573,16.55,6.38,105.64,46.35
2026,Декабрь,Подразделение_30,3525228.77,856920.44,2454078.22,540466.0,252072.05,2.5,18.47,287,24.31,6.52,158.55,46.64
2026,Декабрь,Подразделение_31,2985407.26,751418.33,2046134.35,654817.67,294733.64,3.72,20.87,244,25.17,4.56,114.75,45.01
2026,Декабрь,Подразделение_32,3167968.37,854624.05,2099688.31,477875.42,280941.27,2.09,16.1,541,26.98,6.63,178.84,58.79
2026,Декабрь,Подразделение_33,3339552.75,864682.31,2258699.86,590151.7,346646.0,2.59,13.62,407,25.89,5.66,146.52,58.74
2026,Декабрь,Подразделение_34,3329194.71,989394.3,2092451.84,471741.61,231808.75,2.45,20.85,537,29.72,7.06,209.73,49.14
2026,Декабрь,Подразделение_35,2749562.46,806754.27,1741119.62,621763.47,280031.28,2.26,21.14,267,29.34,4.42,129.75,45.04
2026,Декабрь,Подразделение_36,3239345.86,932746.9,2073412.23,604036.22,321435.43,1.88,16.66,424,28.79,5.36,154.42,53.21
2026,Декабрь,Подразделение_37,9014892.792706637,1675548.258695906,2711670.38,559604.12,295827.38,3.34,15.0,486,19.37,6.39,123.89,52.86
2026,Декабрь,Подразделение_38,3180158.42,561910.68,2477770.07,402534.97,234670.71,2.01,12.37,243,17.67,7.9,139.59,58.3
2026,Декабрь,Подразделение_39,3431082.27,800830.86,2430043.69,647828.86,373196.36,2.79,19.92,279,23.34,5.3,123.62,57.61
2026,Декабрь,Подразделение_40,2407623.04,450346.52,1844689.89,295095.78,162045.28,2.47,18.99,236,18.71,8.16,152.61,54.91
2026,Декабрь,Подразделение_41,2050615.03,360990.5,1599376.91,373969.81,203830.38,2.27,16.56,249,17.6,5.48,96.53,54.5
2026,Декабрь,Подразделение_42,3358782.33,660400.61,2533281.57,646238.21,333786.16,2.98,17.88,344,19.66,5.2,102.19,51.65
2026,Декабрь,Подразделение_43,3383562.33,764980.47,2427336.74,381232.35,224432.38,2.92,15.04,532,22.61,8.88,200.66,58.87
2026,Декабрь,Подразделение_44,3336277.84,693703.44,2469148.55,534847.22,231551.17,3.65,21.31,466,20.79,6.24,129.7,43.29
2026,Декабрь,Подразделение_45,3600054.43,1149271.2,2163465.44,393540.18,225441.3,1.52,19.43,334,31.92,9.15,292.03,57.29
2026,Декабрь,Подразделение_46,2490794.84,451271.91,1926704.95,533380.47,235858.42,2.83,17.8,329,18.12,4.67,84.61,44.22
2026,Декабрь,Подразделение_47,2371034.16,553680.46,1678933.58,373588.13,188844.47,2.59,14.41,327,23.35,6.35,148.21,50.55
2026,Декабрь,Подразделение_48,2032278.21,459693.73,1457661.05,356245.39,182175.25,2.32,12.47,429,22.62,5.7,129.04,51.14
2026,Декабрь,Подразделение_49,3413281.19,718244.71,2515475.3,498850.57,281319.31,2.43,18.18,496,21.04,6.84,143.98,56.39
2026,Декабрь,Подразделение_50,2341529.17,375627.04,1871995.37,616509.6,340668.99,2.58,16.68,492,16.04,3.8,60.93,55.26
2026,Декабрь,Подразделение_51,3426220.8,895380.63,2306995.02,473695.15,241098.69,3.32,13.25,231,26.13,7.23,189.02,50.9
2026,Декабрь,Подразделение_52,2995287.06,754944.01,2051607.05,606929.09,316286.53,2.76,17.25,410,25.2,4.94,124.39,52.11
2026,Декабрь,Подразделение_53,2273544.04,414706.24,1755161.24,578066.47,337256.11,2.23,20.19,305,18.24,3.93,71.74,58.34
2026,Декабрь,Подразделение_54,2056244.04,408032.63,1546203.26,487951.92,214610.46,2.8,17.21,541,19.84,4.21,83.62,43.98
2026,Декабрь,Подразделение_55,2090722.37,410011.06,1578208.55,384223.76,187837.54,2.49,17.52,314,19.61,5.44,106.71,48.89
2026,Декабрь,Подразделение_56,3380971.98,961903.94,2178592.04,615262.15,354020.26,1.57,18.83,404,28.45,5.5,156.34,57.54
2026,Декабрь,Подразделение_57,1911627.93,610103.42,1148998.66,344445.64,205580.95,2.72,18.72,374,31.92,5.55,177.13,59.68
2026,Декабрь,Подразделение_58,3485105.97,874474.43,2392012.93,407974.15,197533.83,2.27,16.71,567,25.09,8.54,214.35,48.42
2026,Декабрь,Подразделение_59,3379020.88,1010880.66,2115420.05,385123.33,183855.02,2.27,18.72,530,29.92,8.77,262.48,47.74
2026,Декабрь,Подразделение_60,3423646.71,624606.06,2642889.14,400764.55,213513.65,2.25,11.21,424,18.24,8.54,155.85,53.28
2026,Декабрь,Подразделение_61,2200748.62,379967.33,1725789.46,332093.98,134858.64,3.57,12.39,490,17.27,6.63,114.42,40.61
2026,Декабрь,Подразделение_62,3173510.64,877414.95,2076741.95,417133.36,187921.12,2.06,10.89,234,27.65,7.61,210.34,45.05
2026,Декабрь,Подразделение_63,3336619.52,945820.44,2154343.97,321027.13,169326.13,3.4,15.54,571,28.35,10.39,294.62,52.75
2026,Декабрь,Подразделение_64,8624399.94953056,1419858.0637562564,2688917.73,690366.86,345272.39,2.79,14.9,560,17.16,4.96,85.1,50.01
2026,Декабрь,Подразделение_65,3301657.6,696371.81,2431192.84,328420.23,145186.51,3.22,14.78,426,21.09,10.05,212.04,44.21
2026,Декабрь,Подразделение_66,2642011.12,594205.1,1899254.75,642917.87,343468.0,2.62,17.21,258,22.49,4.11,92.42,53.42
2026,Декабрь,Подразделение_67,2456737.4,566296.27,1748867.07,352706.38,147038.4,2.26,15.31,560,23.05,6.97,160.56,41.69
2026,Декабрь,Подразделение_68,2289400.25,428380.36,1753924.8,448418.69,257566.81,2.41,17.76,494,18.71,5.11,95.53,57.44
2026,Декабрь,Подразделение_69,3051429.66,810705.76,2038047.46,330861.28,157066.79,2.55,16.81,316,26.57,9.22,245.03,47.47
2026,Декабрь,Подразделение_70,3050328.51,954298.21,1857455.75,449964.67,196971.32,2.71,21.45,495,31.29,6.78,212.08,43.77
2026,Декабрь,Подразделение_71,2036523.52,454132.32,1468858.12,551982.62,258642.62,2.34,11.02,251,22.3,3.69,82.27,46.86
2026,Декабрь,Подразделение_72,2890823.33,526974.47,2232105.24,397694.12,167803.8,2.9,18.62,545,18.23,7.27,132.51,42.19
2026,Декабрь,Подразделение_73,2748830.03,806915.02,1740186.26,501033.04,240282.21,2.7,15.43,506,29.35,5.49,161.05,47.96
2026,Декабрь,Подразделение_74,2491239.9,409496.31,1979369.52,564284.27,326842.05,2.18,15.59,388,16.44,4.41,72.57,57.92
2026,Декабрь,Подразделение_75,2155999.43,649242.01,1344446.92,670978.65,283816.39,3.29,11.37,315,30.11,3.21,96.76,42.3
2026,Декабрь,Подразделение_76,2802996.78,583558.2,2073549.04,311121.22,142673.28,2.82,16.15,303,20.82,9.01,187.57,45.86
2026,Декабрь,Подразделение_77,3522322.56,937183.34,2350843.39,550149.58,262320.77,2.68,14.64,381,26.61,6.4,170.35,47.68
2026,Декабрь,Подразделение_78,2749094.48,536184.59,2078863.74,340915.6,150331.71,2.74,12.59,434,19.5,8.06,157.28,44.1
2026,Декабрь,Подразделение_79,3578256.14,585629.77,2846218.92,516262.97,295185.93,2.14,20.3,544,16.37,6.93,113.44,57.18
2026,Декабрь,Подразделение_80,3175639.56,778475.35,2202545.38,561554.62,311106.29,2.37,10.97,308,24.51,5.66,138.63,55.4
2026,Декабрь,Подразделение_81,3330767.04,624371.94,2550302.11,626007.15,303857.89,2.97,15.81,348,18.75,5.32,99.74,48.54
2026,Декабрь,Подразделение_82,3306160.92,723166.34,2402202.99,432324.4,194840.68,2.55,12.66,561,21.87,7.65,167.27,45.07
2026,Декабрь,Подразделение_83,3177286.99,983300.11,1948161.85,365434.34,174616.96,3.65,12.65,422,30.95,8.69,269.08,47.78
2026,Декабрь,Подразделение_84,3026663.96,555739.72,2331989.31,690047.38,335898.27,3.65,13.16,474,18.36,4.39,80.54,48.68
2026,Декабрь,Подразделение_85,2567572.26,415298.21,2048449.49,648935.57,318602.47,2.98,13.33,404,16.17,3.96,64.0,49.1
2026,Декабрь,Подразделение_86,2526778.04,662454.88,1698709.44,347359.7,163026.25,2.86,16.7,286,26.22,7.27,190.71,46.93
2026,Декабрь,Подразделение_87,2018302.01,393446.66,1526493.69,607169.87,288788.1,2.28,14.29,446,19.49,3.32,64.8,47.56
2026,Декабрь,Подразделение_88,2523801.12,605709.34,1766664.45,585394.83,246716.54,2.15,17.26,512,24.0,4.31,103.47,42.15
2026,Декабрь,Подразделение_89,2566825.22,544387.46,1886340.89,353288.47,180996.71,2.17,11.7,396,21.21,7.27,154.09,51.23
2026,Декабрь,Подразделение_90,8471272.990568914,1513705.00817537,2579598.41,667119.53,366131.25,2.48,15.03,498,18.63,5.04,93.88,54.88
